,Time-s,MFM-sig,MFM-flow
31.01.2023 ; 06:34:41,446466,19,0.0302824
31.01.2023 ; 06:34:41,446468,20,0.0302824
31.01.2023 ; 06:34:42,446470,20,0.03168682
31.01.2023 ; 06:34:42,446472,20,0.03088265
31.01.2023 ; 06:34:42,446474,20,0.03088265
31.01.2023 ; 06:34:42,446476,20,0.03088265
31.01.2023 ; 06:34:42,446478,20,0.03088265
31.01.2023 ; 06:34:43,446480,24,0.03687854
31.01.2023 ; 06:34:43,446482,15,0.02300578
31.01.2023 ; 06:34:44,446484,24,0.03767692
31.01.2023 ; 06:34:44,446486,18,0.03767692
31.01.2023 ; 06:34:44,446488,18,0.03767692
31.01.2023 ; 06:34:44,446490,18,0.03767692
31.01.2023 ; 06:34:44,446492,18,0.03767692
31.01.2023 ; 06:34:45,446494,23,0.03518463
31.01.2023 ; 06:34:45,446496,21,0.03232067
31.01.2023 ; 06:34:46,446498,17,0.02578679
31.01.2023 ; 06:34:46,446500,19,0.02902489
31.01.2023 ; 06:34:46,446502,19,0.02902489
31.01.2023 ; 06:34:46,446504,19,0.02902489
31.01.2023 ; 06:34:46,446506,19,0.02902489
31.01.2023 ; 06:34:47,446508,18,0.0275827
31.01.2023 ; 06:34:47,446510,23,0.03636038
31.01.2023 ; 06:34:48,446512,22,0.03377885
31.01.2023 ; 06:34:48,446514,17,0.02731821
31.01.2023 ; 06:34:48,446516,17,0.02731821
31.01.2023 ; 06:34:48,446518,17,0.02731821
31.01.2023 ; 06:34:48,446520,17,0.02731821
31.01.2023 ; 06:34:49,446522,19,0.02991175
31.01.2023 ; 06:34:49,446524,23,0.02991175
31.01.2023 ; 06:34:50,446526,21,0.03329981
31.01.2023 ; 06:34:50,446528,20,0.03062414
31.01.2023 ; 06:34:50,446530,20,0.03062414
31.01.2023 ; 06:34:50,446532,20,0.03062414
31.01.2023 ; 06:34:50,446534,20,0.03062414
31.01.2023 ; 06:34:51,446536,17,0.02633023
31.01.2023 ; 06:34:51,446538,21,0.03354134
31.01.2023 ; 06:34:52,446540,21,0.03353175
31.01.2023 ; 06:34:52,446542,19,0.0296337
31.01.2023 ; 06:34:52,446544,19,0.0296337
31.01.2023 ; 06:34:52,446546,19,0.0296337
31.01.2023 ; 06:34:52,446548,19,0.0296337
31.01.2023 ; 06:34:53,446550,20,0.03200737
31.01.2023 ; 06:34:53,446552,18,0.02890094
31.01.2023 ; 06:34:54,446554,27,0.04182589
31.01.2023 ; 06:34:54,446556,18,0.04182589
31.01.2023 ; 06:34:54,446558,18,0.04182589
31.01.2023 ; 06:34:54,446560,18,0.04182589
31.01.2023 ; 06:34:54,446562,18,0.04182589
31.01.2023 ; 06:34:55,446564,15,0.02321439
31.01.2023 ; 06:34:55,446566,19,0.02925733
31.01.2023 ; 06:34:56,446568,20,0.03201926
31.01.2023 ; 06:34:56,446570,23,0.03670341
31.01.2023 ; 06:34:56,446572,23,0.03670341
31.01.2023 ; 06:34:56,446574,23,0.03670341
31.01.2023 ; 06:34:56,446576,23,0.03670341
31.01.2023 ; 06:34:57,446578,20,0.0318929
31.01.2023 ; 06:34:57,446580,18,0.02762377
31.01.2023 ; 06:34:58,446582,21,0.03221127
31.01.2023 ; 06:34:58,446584,23,0.03583999
31.01.2023 ; 06:34:58,446586,23,0.03583999
31.01.2023 ; 06:34:58,446588,23,0.03583999
31.01.2023 ; 06:34:58,446590,23,0.03583999
31.01.2023 ; 06:34:59,446592,20,0.03122438
31.01.2023 ; 06:34:59,446594,22,0.03122438
31.01.2023 ; 06:35:00,446596,19,0.02899807
31.01.2023 ; 06:35:00,446598,20,0.03048406
31.01.2023 ; 06:35:00,446600,20,0.03048406
31.01.2023 ; 06:35:00,446602,20,0.03048406
31.01.2023 ; 06:35:00,446604,20,0.03048406
31.01.2023 ; 06:35:01,446606,17,0.02624653
31.01.2023 ; 06:35:01,446608,22,0.02624653
31.01.2023 ; 06:35:02,446610,22,0.03438768
31.01.2023 ; 06:35:02,446612,20,0.03167982
31.01.2023 ; 06:35:02,446614,20,0.03167982
31.01.2023 ; 06:35:02,446616,20,0.03167982
31.01.2023 ; 06:35:02,446618,20,0.03167982
31.01.2023 ; 06:35:03,446620,18,0.02815136
31.01.2023 ; 06:35:03,446622,18,0.02890333
31.01.2023 ; 06:35:04,446624,21,0.03253332
31.01.2023 ; 06:35:04,446626,19,0.03253332
31.01.2023 ; 06:35:04,446628,19,0.03253332
31.01.2023 ; 06:35:04,446630,19,0.03253332
31.01.2023 ; 06:35:04,446632,19,0.03253332
31.01.2023 ; 06:35:05,446634,23,0.03631098
31.01.2023 ; 06:35:05,446636,22,0.03431545
31.01.2023 ; 06:35:06,446638,21,0.0329309
31.01.2023 ; 06:35:06,446640,28,0.0329309
31.01.2023 ; 06:35:06,446642,28,0.0329309
31.01.2023 ; 06:35:06,446644,28,0.0329309
31.01.2023 ; 06:35:06,446646,28,0.0329309
31.01.2023 ; 06:35:07,446648,20,0.03154571
31.01.2023 ; 06:35:07,446650,21,0.03236917
31.01.2023 ; 06:35:08,446652,26,0.04006416
31.01.2023 ; 06:35:08,446654,21,0.03347598
31.01.2023 ; 06:35:08,446656,21,0.03347598
31.01.2023 ; 06:35:08,446658,21,0.03347598
31.01.2023 ; 06:35:08,446660,21,0.03347598
31.01.2023 ; 06:35:09,446662,22,0.03419833
31.01.2023 ; 06:35:09,446664,21,0.03327769
31.01.2023 ; 06:35:10,446666,18,0.02798381
31.01.2023 ; 06:35:10,446668,18,0.02867631
31.01.2023 ; 06:35:10,446670,18,0.02867631
31.01.2023 ; 06:35:10,446672,18,0.02867631
31.01.2023 ; 06:35:10,446674,18,0.02867631
31.01.2023 ; 06:35:11,446676,16,0.02522431
31.01.2023 ; 06:35:11,446678,18,0.02522431
31.01.2023 ; 06:35:12,446680,14,0.02227334
31.01.2023 ; 06:35:12,446682,12,0.01952566
31.01.2023 ; 06:35:12,446684,12,0.01952566
31.01.2023 ; 06:35:12,446686,12,0.01952566
31.01.2023 ; 06:35:12,446688,12,0.01952566
31.01.2023 ; 06:35:13,446690,22,0.03480902
31.01.2023 ; 06:35:13,446692,17,0.0269773
31.01.2023 ; 06:35:14,446694,19,0.02934291
31.01.2023 ; 06:35:14,446696,21,0.02934291
31.01.2023 ; 06:35:14,446698,21,0.02934291
31.01.2023 ; 06:35:14,446700,21,0.02934291
31.01.2023 ; 06:35:14,446702,21,0.02934291
31.01.2023 ; 06:35:15,446704,22,0.03428245
31.01.2023 ; 06:35:15,446706,21,0.0320428
31.01.2023 ; 06:35:16,446708,22,0.03486897
31.01.2023 ; 06:35:16,446710,19,0.03486897
31.01.2023 ; 06:35:16,446712,19,0.03486897
31.01.2023 ; 06:35:16,446714,19,0.03486897
31.01.2023 ; 06:35:16,446716,19,0.03486897
31.01.2023 ; 06:35:17,446718,25,0.03950574
31.01.2023 ; 06:35:17,446720,20,0.03060983
31.01.2023 ; 06:35:18,446722,17,0.02652131
31.01.2023 ; 06:35:18,446724,19,0.02950444
31.01.2023 ; 06:35:18,446726,19,0.02950444
31.01.2023 ; 06:35:18,446728,19,0.02950444
31.01.2023 ; 06:35:18,446730,19,0.02950444
31.01.2023 ; 06:35:19,446732,22,0.0338994
31.01.2023 ; 06:35:19,446734,21,0.03300964
31.01.2023 ; 06:35:20,446736,22,0.03406361
31.01.2023 ; 06:35:20,446738,16,0.02577071
31.01.2023 ; 06:35:20,446740,16,0.02577071
31.01.2023 ; 06:35:20,446742,16,0.02577071
31.01.2023 ; 06:35:20,446744,16,0.02577071
31.01.2023 ; 06:35:21,446746,21,0.03262717
31.01.2023 ; 06:35:21,446748,24,0.03262717
31.01.2023 ; 06:35:22,446750,22,0.03454931
31.01.2023 ; 06:35:22,446752,21,0.03325115
31.01.2023 ; 06:35:22,446754,21,0.03325115
31.01.2023 ; 06:35:22,446756,21,0.03325115
31.01.2023 ; 06:35:22,446758,21,0.03325115
31.01.2023 ; 06:35:23,446760,23,0.03600867
31.01.2023 ; 06:35:23,446762,19,0.03600867
31.01.2023 ; 06:35:24,446764,24,0.03751271
31.01.2023 ; 06:35:24,446766,20,0.03079798
31.01.2023 ; 06:35:24,446768,20,0.03079798
31.01.2023 ; 06:35:24,446770,20,0.03079798
31.01.2023 ; 06:35:24,446772,20,0.03079798
31.01.2023 ; 06:35:25,446774,19,0.02943566
31.01.2023 ; 06:35:25,446776,20,0.03077659
31.01.2023 ; 06:35:26,446778,20,0.03081276
31.01.2023 ; 06:35:26,446780,17,0.03081276
31.01.2023 ; 06:35:26,446782,17,0.03081276
31.01.2023 ; 06:35:26,446784,17,0.03081276
31.01.2023 ; 06:35:26,446786,17,0.03081276
31.01.2023 ; 06:35:27,446788,21,0.03346026
31.01.2023 ; 06:35:27,446790,20,0.03172376
31.01.2023 ; 06:35:28,446792,20,0.03107097
31.01.2023 ; 06:35:28,446794,22,0.03391388
31.01.2023 ; 06:35:28,446796,22,0.03391388
31.01.2023 ; 06:35:28,446798,22,0.03391388
31.01.2023 ; 06:35:28,446800,22,0.03391388
31.01.2023 ; 06:35:29,446802,18,0.0280444
31.01.2023 ; 06:35:29,446804,21,0.03209088
31.01.2023 ; 06:35:30,446806,19,0.02982639
31.01.2023 ; 06:35:30,446808,24,0.03705641
31.01.2023 ; 06:35:30,446810,24,0.03705641
31.01.2023 ; 06:35:30,446812,24,0.03705641
31.01.2023 ; 06:35:30,446814,24,0.03705641
31.01.2023 ; 06:35:31,446816,17,0.02569445
31.01.2023 ; 06:35:31,446818,24,0.02569445
31.01.2023 ; 06:35:32,446820,25,0.03922368
31.01.2023 ; 06:35:32,446822,17,0.02656225
31.01.2023 ; 06:35:32,446824,17,0.02656225
31.01.2023 ; 06:35:32,446826,17,0.02656225
31.01.2023 ; 06:35:32,446828,17,0.02656225
31.01.2023 ; 06:35:33,446830,17,0.0263889
31.01.2023 ; 06:35:33,446832,19,0.02982099
31.01.2023 ; 06:35:34,446834,20,0.03130479
31.01.2023 ; 06:35:34,446836,16,0.02577735
31.01.2023 ; 06:35:34,446838,16,0.02577735
31.01.2023 ; 06:35:34,446840,16,0.02577735
31.01.2023 ; 06:35:34,446842,16,0.02577735
31.01.2023 ; 06:35:35,446844,23,0.03562126
31.01.2023 ; 06:35:35,446846,20,0.03192376
31.01.2023 ; 06:35:36,446848,23,0.03588957
31.01.2023 ; 06:35:36,446850,18,0.03588957
31.01.2023 ; 06:35:36,446852,18,0.03588957
31.01.2023 ; 06:35:36,446854,18,0.03588957
31.01.2023 ; 06:35:36,446856,18,0.03588957
31.01.2023 ; 06:35:37,446858,22,0.03415814
31.01.2023 ; 06:35:37,446860,22,0.03504018
31.01.2023 ; 06:35:38,446862,24,0.03763897
31.01.2023 ; 06:35:38,446864,20,0.03115291
31.01.2023 ; 06:35:38,446866,20,0.03115291
31.01.2023 ; 06:35:38,446868,20,0.03115291
31.01.2023 ; 06:35:38,446870,20,0.03115291
31.01.2023 ; 06:35:39,446872,24,0.03695245
31.01.2023 ; 06:35:39,446874,22,0.03412327
31.01.2023 ; 06:35:40,446876,23,0.0356878
31.01.2023 ; 06:35:40,446878,20,0.03178122
31.01.2023 ; 06:35:40,446880,20,0.03178122
31.01.2023 ; 06:35:40,446882,20,0.03178122
31.01.2023 ; 06:35:40,446884,20,0.03178122
31.01.2023 ; 06:35:41,446886,19,0.02967605
31.01.2023 ; 06:35:41,446888,25,0.02967605
31.01.2023 ; 06:35:42,446890,19,0.02983299
31.01.2023 ; 06:35:42,446892,24,0.03780245
31.01.2023 ; 06:35:42,446894,24,0.03780245
31.01.2023 ; 06:35:42,446896,24,0.03780245
31.01.2023 ; 06:35:42,446898,24,0.03780245
31.01.2023 ; 06:35:43,446900,17,0.02674955
31.01.2023 ; 06:35:43,446902,17,0.02674955
31.01.2023 ; 06:35:44,446904,16,0.02447171
31.01.2023 ; 06:35:44,446906,19,0.02892318
31.01.2023 ; 06:35:44,446908,19,0.02892318
31.01.2023 ; 06:35:44,446910,19,0.02892318
31.01.2023 ; 06:35:44,446912,19,0.02892318
31.01.2023 ; 06:35:45,446914,17,0.02709338
31.01.2023 ; 06:35:45,446916,22,0.03494619
31.01.2023 ; 06:35:46,446918,17,0.0258658
31.01.2023 ; 06:35:46,446920,23,0.0258658
31.01.2023 ; 06:35:46,446922,23,0.0258658
31.01.2023 ; 06:35:46,446924,23,0.0258658
31.01.2023 ; 06:35:46,446926,23,0.0258658
31.01.2023 ; 06:35:47,446928,22,0.03442265
31.01.2023 ; 06:35:47,446930,18,0.02831452
31.01.2023 ; 06:35:48,446932,18,0.02885016
31.01.2023 ; 06:35:48,446934,22,0.02885016
31.01.2023 ; 06:35:48,446936,22,0.02885016
31.01.2023 ; 06:35:48,446938,22,0.02885016
31.01.2023 ; 06:35:48,446940,22,0.02885016
31.01.2023 ; 06:35:49,446942,20,0.03183264
31.01.2023 ; 06:35:49,446944,20,0.03138513
31.01.2023 ; 06:35:50,446946,21,0.03258833
31.01.2023 ; 06:35:50,446948,20,0.03059739
31.01.2023 ; 06:35:50,446950,20,0.03059739
31.01.2023 ; 06:35:50,446952,20,0.03059739
31.01.2023 ; 06:35:50,446954,20,0.03059739
31.01.2023 ; 06:35:51,446956,21,0.03277878
31.01.2023 ; 06:35:51,446958,22,0.03277878
31.01.2023 ; 06:35:52,446960,21,0.03203402
31.01.2023 ; 06:35:52,446962,25,0.03950927
31.01.2023 ; 06:35:52,446964,25,0.03950927
31.01.2023 ; 06:35:52,446966,25,0.03950927
31.01.2023 ; 06:35:52,446968,25,0.03950927
31.01.2023 ; 06:35:53,446970,19,0.02959773
31.01.2023 ; 06:35:53,446972,19,0.03027557
31.01.2023 ; 06:35:54,446974,18,0.02854605
31.01.2023 ; 06:35:54,446976,20,0.03191186
31.01.2023 ; 06:35:54,446978,20,0.03191186
31.01.2023 ; 06:35:54,446980,20,0.03191186
31.01.2023 ; 06:35:54,446982,20,0.03191186
31.01.2023 ; 06:35:55,446984,20,0.03143905
31.01.2023 ; 06:35:55,446986,19,0.02985539
31.01.2023 ; 06:35:56,446988,16,0.02529552
31.01.2023 ; 06:35:56,446990,21,0.02529552
31.01.2023 ; 06:35:56,446992,21,0.02529552
31.01.2023 ; 06:35:56,446994,21,0.02529552
31.01.2023 ; 06:35:56,446996,21,0.02529552
31.01.2023 ; 06:35:57,446998,22,0.03380726
31.01.2023 ; 06:35:57,447000,20,0.03130709
31.01.2023 ; 06:35:58,447002,21,0.0325952
31.01.2023 ; 06:35:58,447004,17,0.02654681
31.01.2023 ; 06:35:58,447006,17,0.02654681
31.01.2023 ; 06:35:58,447008,17,0.02654681
31.01.2023 ; 06:35:58,447010,17,0.02654681
31.01.2023 ; 06:35:59,447012,20,0.03148998
31.01.2023 ; 06:35:59,447014,23,0.03658668
31.01.2023 ; 06:36:00,447016,18,0.02835226
31.01.2023 ; 06:36:00,447018,17,0.02631931
31.01.2023 ; 06:36:00,447020,17,0.02631931
31.01.2023 ; 06:36:00,447022,17,0.02631931
31.01.2023 ; 06:36:00,447024,17,0.02631931
31.01.2023 ; 06:36:01,447026,15,0.02368773
31.01.2023 ; 06:36:01,447028,16,0.02368773
31.01.2023 ; 06:36:02,447030,19,0.02971128
31.01.2023 ; 06:36:02,447032,17,0.02708779
31.01.2023 ; 06:36:02,447034,17,0.02708779
31.01.2023 ; 06:36:02,447036,17,0.02708779
31.01.2023 ; 06:36:02,447038,17,0.02708779
31.01.2023 ; 06:36:03,447040,20,0.03128523
31.01.2023 ; 06:36:03,447042,21,0.03344712
31.01.2023 ; 06:36:04,447044,21,0.032045
31.01.2023 ; 06:36:04,447046,23,0.032045
31.01.2023 ; 06:36:04,447048,23,0.032045
31.01.2023 ; 06:36:04,447050,23,0.032045
31.01.2023 ; 06:36:04,447052,23,0.032045
31.01.2023 ; 06:36:05,447054,19,0.02968519
31.01.2023 ; 06:36:05,447056,19,0.02946882
31.01.2023 ; 06:36:06,447058,19,0.02978292
31.01.2023 ; 06:36:06,447060,19,0.02978292
31.01.2023 ; 06:36:06,447062,19,0.02978292
31.01.2023 ; 06:36:06,447064,19,0.02978292
31.01.2023 ; 06:36:06,447066,19,0.02978292
31.01.2023 ; 06:36:07,447068,20,0.03201082
31.01.2023 ; 06:36:07,447070,20,0.031211
31.01.2023 ; 06:36:08,447072,18,0.02820443
31.01.2023 ; 06:36:08,447074,23,0.03602079
31.01.2023 ; 06:36:08,447076,23,0.03602079
31.01.2023 ; 06:36:08,447078,23,0.03602079
31.01.2023 ; 06:36:08,447080,23,0.03602079
31.01.2023 ; 06:36:09,447082,19,0.03008909
31.01.2023 ; 06:36:09,447084,22,0.03008909
31.01.2023 ; 06:36:10,447086,20,0.03075505
31.01.2023 ; 06:36:10,447088,19,0.02911618
31.01.2023 ; 06:36:10,447090,19,0.02911618
31.01.2023 ; 06:36:10,447092,19,0.02911618
31.01.2023 ; 06:36:10,447094,19,0.02911618
31.01.2023 ; 06:36:11,447096,24,0.03809458
31.01.2023 ; 06:36:11,447098,19,0.02989908
31.01.2023 ; 06:36:12,447100,16,0.02503672
31.01.2023 ; 06:36:12,447102,16,0.02565488
31.01.2023 ; 06:36:12,447104,16,0.02565488
31.01.2023 ; 06:36:12,447106,16,0.02565488
31.01.2023 ; 06:36:12,447108,16,0.02565488
31.01.2023 ; 06:36:13,447110,23,0.03603803
31.01.2023 ; 06:36:13,447112,24,0.03797516
31.01.2023 ; 06:36:14,447114,21,0.03229292
31.01.2023 ; 06:36:14,447116,23,0.03229292
31.01.2023 ; 06:36:14,447118,23,0.03229292
31.01.2023 ; 06:36:14,447120,23,0.03229292
31.01.2023 ; 06:36:14,447122,23,0.03229292
31.01.2023 ; 06:36:15,447124,24,0.03678088
31.01.2023 ; 06:36:15,447126,16,0.02545693
31.01.2023 ; 06:36:16,447128,23,0.03521166
31.01.2023 ; 06:36:16,447130,21,0.03296202
31.01.2023 ; 06:36:16,447132,21,0.03296202
31.01.2023 ; 06:36:16,447134,21,0.03296202
31.01.2023 ; 06:36:16,447136,21,0.03296202
31.01.2023 ; 06:36:17,447138,22,0.03372697
31.01.2023 ; 06:36:17,447140,21,0.03332365
31.01.2023 ; 06:36:18,447142,18,0.02765356
31.01.2023 ; 06:36:18,447144,24,0.03789842
31.01.2023 ; 06:36:18,447146,24,0.03789842
31.01.2023 ; 06:36:18,447148,24,0.03789842
31.01.2023 ; 06:36:18,447150,24,0.03789842
31.01.2023 ; 06:36:19,447152,20,0.03053078
31.01.2023 ; 06:36:19,447154,18,0.03053078
31.01.2023 ; 06:36:20,447156,24,0.03773226
31.01.2023 ; 06:36:20,447158,28,0.04318026
31.01.2023 ; 06:36:20,447160,28,0.04318026
31.01.2023 ; 06:36:20,447162,28,0.04318026
31.01.2023 ; 06:36:20,447164,28,0.04318026
31.01.2023 ; 06:36:21,447166,16,0.02577968
31.01.2023 ; 06:36:21,447168,16,0.02577968
31.01.2023 ; 06:36:22,447170,22,0.03467359
31.01.2023 ; 06:36:22,447172,16,0.02496837
31.01.2023 ; 06:36:22,447174,16,0.02496837
31.01.2023 ; 06:36:22,447176,16,0.02496837
31.01.2023 ; 06:36:22,447178,16,0.02496837
31.01.2023 ; 06:36:23,447180,17,0.02685088
31.01.2023 ; 06:36:23,447182,20,0.03107674
31.01.2023 ; 06:36:24,447184,18,0.02886397
31.01.2023 ; 06:36:24,447186,21,0.02886397
31.01.2023 ; 06:36:24,447188,21,0.02886397
31.01.2023 ; 06:36:24,447190,21,0.02886397
31.01.2023 ; 06:36:24,447192,21,0.02886397
31.01.2023 ; 06:36:25,447194,21,0.03348637
31.01.2023 ; 06:36:25,447196,27,0.04146803
31.01.2023 ; 06:36:26,447198,22,0.03403213
31.01.2023 ; 06:36:26,447200,24,0.03403213
31.01.2023 ; 06:36:26,447202,24,0.03403213
31.01.2023 ; 06:36:26,447204,24,0.03403213
31.01.2023 ; 06:36:26,447206,24,0.03403213
31.01.2023 ; 06:36:27,447208,20,0.03067786
31.01.2023 ; 06:36:27,447210,20,0.03153164
31.01.2023 ; 06:36:28,447212,19,0.02925821
31.01.2023 ; 06:36:28,447214,24,0.03818236
31.01.2023 ; 06:36:28,447216,24,0.03818236
31.01.2023 ; 06:36:28,447218,24,0.03818236
31.01.2023 ; 06:36:28,447220,24,0.03818236
31.01.2023 ; 06:36:29,447222,23,0.03637924
31.01.2023 ; 06:36:29,447224,20,0.03637924
31.01.2023 ; 06:36:30,447226,22,0.03513034
31.01.2023 ; 06:36:30,447228,18,0.02771173
31.01.2023 ; 06:36:30,447230,18,0.02771173
31.01.2023 ; 06:36:30,447232,18,0.02771173
31.01.2023 ; 06:36:30,447234,18,0.02771173
31.01.2023 ; 06:36:31,447236,19,0.03015834
31.01.2023 ; 06:36:31,447238,19,0.03003112
31.01.2023 ; 06:36:32,447240,24,0.03713239
31.01.2023 ; 06:36:32,447242,14,0.02192794
31.01.2023 ; 06:36:32,447244,14,0.02192794
31.01.2023 ; 06:36:32,447246,14,0.02192794
31.01.2023 ; 06:36:32,447248,14,0.02192794
31.01.2023 ; 06:36:33,447250,19,0.02970758
31.01.2023 ; 06:36:33,447252,21,0.03206626
31.01.2023 ; 06:36:34,447254,23,0.03691359
31.01.2023 ; 06:36:34,447256,22,0.03691359
31.01.2023 ; 06:36:34,447258,22,0.03691359
31.01.2023 ; 06:36:34,447260,22,0.03691359
31.01.2023 ; 06:36:34,447262,22,0.03691359
31.01.2023 ; 06:36:35,447264,21,0.03294279
31.01.2023 ; 06:36:35,447266,16,0.02461882
31.01.2023 ; 06:36:36,447268,24,0.03790877
31.01.2023 ; 06:36:36,447270,19,0.03029253
31.01.2023 ; 06:36:36,447272,19,0.03029253
31.01.2023 ; 06:36:36,447274,19,0.03029253
31.01.2023 ; 06:36:36,447276,19,0.03029253
31.01.2023 ; 06:36:37,447278,20,0.03065659
31.01.2023 ; 06:36:37,447280,20,0.03177046
31.01.2023 ; 06:36:38,447282,17,0.02637477
31.01.2023 ; 06:36:38,447284,18,0.02882694
31.01.2023 ; 06:36:38,447286,18,0.02882694
31.01.2023 ; 06:36:38,447288,18,0.02882694
31.01.2023 ; 06:36:38,447290,18,0.02882694
31.01.2023 ; 06:36:39,447292,18,0.02741799
31.01.2023 ; 06:36:39,447294,20,0.02741799
31.01.2023 ; 06:36:40,447296,17,0.02722389
31.01.2023 ; 06:36:40,447298,19,0.02925077
31.01.2023 ; 06:36:40,447300,19,0.02925077
31.01.2023 ; 06:36:40,447302,19,0.02925077
31.01.2023 ; 06:36:40,447304,19,0.02925077
31.01.2023 ; 06:36:41,447306,17,0.02625094
31.01.2023 ; 06:36:41,447308,21,0.03252041
31.01.2023 ; 06:36:42,447310,17,0.02711642
31.01.2023 ; 06:36:42,447312,22,0.03408048
31.01.2023 ; 06:36:42,447314,22,0.03408048
31.01.2023 ; 06:36:42,447316,22,0.03408048
31.01.2023 ; 06:36:42,447318,22,0.03408048
31.01.2023 ; 06:36:43,447320,18,0.02865323
31.01.2023 ; 06:36:43,447322,16,0.02575709
31.01.2023 ; 06:36:44,447324,24,0.0373417
31.01.2023 ; 06:36:44,447326,16,0.0373417
31.01.2023 ; 06:36:44,447328,16,0.0373417
31.01.2023 ; 06:36:44,447330,16,0.0373417
31.01.2023 ; 06:36:44,447332,16,0.0373417
31.01.2023 ; 06:36:45,447334,22,0.02518441
31.01.2023 ; 06:36:45,447336,17,0.02608359
31.01.2023 ; 06:36:46,447338,22,0.03331558
31.01.2023 ; 06:36:46,447340,23,0.03612151
31.01.2023 ; 06:36:46,447342,23,0.03612151
31.01.2023 ; 06:36:46,447344,23,0.03612151
31.01.2023 ; 06:36:46,447346,23,0.03612151
31.01.2023 ; 06:36:47,447348,21,0.03226241
31.01.2023 ; 06:36:47,447350,21,0.03353788
31.01.2023 ; 06:36:48,447352,22,0.03508112
31.01.2023 ; 06:36:48,447354,19,0.02955049
31.01.2023 ; 06:36:48,447356,19,0.02955049
31.01.2023 ; 06:36:48,447358,19,0.02955049
31.01.2023 ; 06:36:48,447360,19,0.02955049
31.01.2023 ; 06:36:49,447362,21,0.03362387
31.01.2023 ; 06:36:49,447364,18,0.03362387
31.01.2023 ; 06:36:50,447366,21,0.03268993
31.01.2023 ; 06:36:50,447368,20,0.03195157
31.01.2023 ; 06:36:50,447370,20,0.03195157
31.01.2023 ; 06:36:50,447372,20,0.03195157
31.01.2023 ; 06:36:50,447374,20,0.03195157
31.01.2023 ; 06:36:51,447376,19,0.03046685
31.01.2023 ; 06:36:51,447378,20,0.03046685
31.01.2023 ; 06:36:52,447380,21,0.03329479
31.01.2023 ; 06:36:52,447382,21,0.03287549
31.01.2023 ; 06:36:52,447384,21,0.03287549
31.01.2023 ; 06:36:52,447386,21,0.03287549
31.01.2023 ; 06:36:52,447388,21,0.03287549
31.01.2023 ; 06:36:53,447390,18,0.0287206
31.01.2023 ; 06:36:53,447392,22,0.03512555
31.01.2023 ; 06:36:54,447394,23,0.03604752
31.01.2023 ; 06:36:54,447396,18,0.03604752
31.01.2023 ; 06:36:54,447398,18,0.03604752
31.01.2023 ; 06:36:54,447400,18,0.03604752
31.01.2023 ; 06:36:54,447402,18,0.03604752
31.01.2023 ; 06:36:55,447404,21,0.03279647
31.01.2023 ; 06:36:55,447406,21,0.03314498
31.01.2023 ; 06:36:56,447408,22,0.03425795
31.01.2023 ; 06:36:56,447410,22,0.03425795
31.01.2023 ; 06:36:56,447412,22,0.03425795
31.01.2023 ; 06:36:56,447414,22,0.03425795
31.01.2023 ; 06:36:56,447416,22,0.03425795
31.01.2023 ; 06:36:57,447418,21,0.03257414
31.01.2023 ; 06:36:57,447420,19,0.02994258
31.01.2023 ; 06:36:58,447422,21,0.03282125
31.01.2023 ; 06:36:58,447424,19,0.02933712
31.01.2023 ; 06:36:58,447426,19,0.02933712
31.01.2023 ; 06:36:58,447428,19,0.02933712
31.01.2023 ; 06:36:58,447430,19,0.02933712
31.01.2023 ; 06:36:59,447432,23,0.03492378
31.01.2023 ; 06:36:59,447434,21,0.03492378
31.01.2023 ; 06:37:00,447436,20,0.03100648
31.01.2023 ; 06:37:00,447438,19,0.03001887
31.01.2023 ; 06:37:00,447440,19,0.03001887
31.01.2023 ; 06:37:00,447442,19,0.03001887
31.01.2023 ; 06:37:00,447444,19,0.03001887
31.01.2023 ; 06:37:01,447446,17,0.02658258
31.01.2023 ; 06:37:01,447448,17,0.02658258
31.01.2023 ; 06:37:02,447450,16,0.02473626
31.01.2023 ; 06:37:02,447452,20,0.03152118
31.01.2023 ; 06:37:02,447454,20,0.03152118
31.01.2023 ; 06:37:02,447456,20,0.03152118
31.01.2023 ; 06:37:02,447458,20,0.03152118
31.01.2023 ; 06:37:03,447460,20,0.03145241
31.01.2023 ; 06:37:03,447462,20,0.03179616
31.01.2023 ; 06:37:04,447464,19,0.02955491
31.01.2023 ; 06:37:04,447466,17,0.02955491
31.01.2023 ; 06:37:04,447468,17,0.02955491
31.01.2023 ; 06:37:04,447470,17,0.02955491
31.01.2023 ; 06:37:04,447472,17,0.02955491
31.01.2023 ; 06:37:05,447474,24,0.03811193
31.01.2023 ; 06:37:05,447476,19,0.03001726
31.01.2023 ; 06:37:06,447478,21,0.03240337
31.01.2023 ; 06:37:06,447480,21,0.03258986
31.01.2023 ; 06:37:06,447482,21,0.03258986
